id,source,hotel_name_from_roomlist,city_from_roomlist,city_name_raw,address_from_roomlist,room_name,room_size,number_of_people_min,number_of_people_max,number_of_people_raw,price_per_day,price_raw,description,info_link,img_link
,meetingsbooker,Happy Tammsvik,Bro,Bro,,Jenny,8.7M x 10M x 3M (WxLxH),,,"40,60",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/tammsvikkonferensandherrgard?attendees=1,https://images.meetingsbooker.com/images/venues/happytammsvik-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Happy Tammsvik,Bro,Bro,,Klara,7.6M x 10M x 3M (WxLxH),,,"30,50",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/tammsvikkonferensandherrgard?attendees=1,https://images.meetingsbooker.com/images/venues/happytammsvik-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Happy Tammsvik,Bro,Bro,,Krister,6.7M x 10M x 3M (WxLxH),,,"32,56",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/tammsvikkonferensandherrgard?attendees=1,https://images.meetingsbooker.com/images/venues/happytammsvik-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Quality Hotel Friends,,Råsta Strandväg,,Extra large,5M x 5M x 5M (WxLxH),,,"2,102,322,901,800",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/qualityhotelfriends?attendees=1,https://images.meetingsbooker.com/images/venues/qualityhotelfriends-2.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Quality Hotel Friends,,Råsta Strandväg,,Great,5M x 5M x 5M (WxLxH),,,"32,34,64,72,80,90",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/qualityhotelfriends?attendees=1,https://images.meetingsbooker.com/images/venues/qualityhotelfriends-3.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Quality Hotel Friends,,Råsta Strandväg,,Between,5M x 5M x 5M (WxLxH),,,"16,20,32,32,36,45",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/qualityhotelfriends?attendees=1,https://images.meetingsbooker.com/images/venues/qualityhotelfriends-1.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Quality Hotel Friends,,Råsta Strandväg,,Small,5M x 5M x 5M (WxLxH),,,"12,16",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/qualityhotelfriends?attendees=1,https://images.meetingsbooker.com/images/venues/qualityhotelfriends-4.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,SCANDIC JARVA KROG,Stockholm,Stockholm,,Stockholm,7.2M x 9.8M x 2.85M (WxLxH),,,"20,26,32,40,60",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/scandicjarvakrog?attendees=1,https://images.meetingsbooker.com/images/venues/scandicjarvakrog-60.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,SCANDIC JARVA KROG,Stockholm,Stockholm,,Kopenhamn,10.6M x 5.9M x 2.85M (WxLxH),,,"20,26,32,44,60",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/scandicjarvakrog?attendees=1,https://images.meetingsbooker.com/images/venues/scandicjarvakrog-63.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,SCANDIC JARVA KROG,Stockholm,Stockholm,,Oslo,7.9M x 7M x 2.85M (WxLxH),,,"16,22,24,30,40",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/scandicjarvakrog?attendees=1,https://images.meetingsbooker.com/images/venues/scandicjarvakrog-60.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,SCANDIC JARVA KROG,Stockholm,Stockholm,,Possible,3.5M x 4M x 2.4M (WxLxH),,,10,,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/scandicjarvakrog?attendees=1,https://images.meetingsbooker.com/images/venues/scandicjarvakrog-14.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,SCANDIC JARVA KROG,Stockholm,Stockholm,,Teambuilding,3.5M x 4M x 2.4M (WxLxH),,,6,,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/scandicjarvakrog?attendees=1,https://images.meetingsbooker.com/images/venues/scandicjarvakrog-18.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,SCANDIC JARVA KROG,Stockholm,Stockholm,,Discussion,3.5M x 4M x 2.4M (WxLxH),,,7,,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/scandicjarvakrog?attendees=1,https://images.meetingsbooker.com/images/venues/scandicjarvakrog-59.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,SCANDIC JARVA KROG,Stockholm,Stockholm,,Performance,5.9M x 7.25M x 2.4M (WxLxH),,,"16,16,16,18,30",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/scandicjarvakrog?attendees=1,https://images.meetingsbooker.com/images/venues/scandicjarvakrog-13.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,SCANDIC JARVA KROG,Stockholm,Stockholm,,Conversation,3.5M x 6M x 2.4M (WxLxH),,,"8,8",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/scandicjarvakrog?attendees=1,https://images.meetingsbooker.com/images/venues/scandicjarvakrog-64.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,SCANDIC JARVA KROG,Stockholm,Stockholm,,Styrelserummet,3.65M x 6M x 2.85M (WxLxH),,,10,,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/scandicjarvakrog?attendees=1,https://images.meetingsbooker.com/images/venues/scandicjarvakrog-17.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,SCANDIC JARVA KROG,Stockholm,Stockholm,,Beginning,5.5M x 7.5M x 2.4M (WxLxH),,,"12,16,24,24,40",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/scandicjarvakrog?attendees=1,https://images.meetingsbooker.com/images/venues/scandicjarvakrog-55.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,SCANDIC JARVA KROG,Stockholm,Stockholm,,Knowledge,5.9M x 7.25M x 2.4M (WxLxH),,,"16,16,18,30",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/scandicjarvakrog?attendees=1,https://images.meetingsbooker.com/images/venues/scandicjarvakrog-58.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,SCANDIC JARVA KROG,Stockholm,Stockholm,,Focus,7.2M x 7.7M x 2.4M (WxLxH),,,"16,18,24,24,50",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/scandicjarvakrog?attendees=1,https://images.meetingsbooker.com/images/venues/scandicjarvakrog-1.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,SCANDIC JARVA KROG,Stockholm,Stockholm,,Future,6M x 11M x 2.4M (WxLxH),,,"20,24,30,32,50",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/scandicjarvakrog?attendees=1,https://images.meetingsbooker.com/images/venues/scandicjarvakrog-56.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,SCANDIC JARVA KROG,Stockholm,Stockholm,,Beginning/Focus,7.5M x 12.7M x 2.4M (WxLxH),,,"24,34,48,52,80",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/scandicjarvakrog?attendees=1,https://images.meetingsbooker.com/images/venues/scandicjarvakrog-2.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,SCANDIC JARVA KROG,Stockholm,Stockholm,,Stockholm/Oslo,8M x 14.2M x 2.85M (WxLxH),,,"40,56,80,110",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/scandicjarvakrog?attendees=1,https://images.meetingsbooker.com/images/venues/scandicjarvakrog-60.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,SCANDIC JARVA KROG,Stockholm,Stockholm,,Training Camp,7M x 14M x 3M (WxLxH),,,"20,20,26,30,40",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/scandicjarvakrog?attendees=1,https://images.meetingsbooker.com/images/venues/scandicjarvakrog-62.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,SCANDIC JARVA KROG,Stockholm,Stockholm,,Brainstorm,3.5M x 6M x 2.4M (WxLxH),,,7,,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/scandicjarvakrog?attendees=1,https://images.meetingsbooker.com/images/venues/scandicjarvakrog-57.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,BizApartment Gärdet,,Sandhamnsgatan,,Kaknäs,5M x 5M x 5M (WxLxH),,,"18,20,20,40",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/bizapartmentgrdet?attendees=1,https://images.meetingsbooker.com/images/venues/bizapartmentgrdet-1.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,BizApartment Gärdet,,Sandhamnsgatan,,Magazine,5M x 5M x 5M (WxLxH),,,"20,20,22,45",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/bizapartmentgrdet?attendees=1,https://images.meetingsbooker.com/images/venues/bizapartmentgrdet-2.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,BizApartment Gärdet,,Sandhamnsgatan,,Stettin,5M x 5M x 5M (WxLxH),,,"20,24,32,60",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/bizapartmentgrdet?attendees=1,https://images.meetingsbooker.com/images/venues/bizapartmentgrdet-3.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Clarion Collection Hotel Tapto,,Jungfrugatan,,Between,5M x 6M x 3M (WxLxH),,,"15,24,24,30",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/clarioncollectionhoteltapto?attendees=1,https://images.meetingsbooker.com/images/venues/clarioncollectionhoteltapto-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Clarion Collection Hotel Tapto,,Jungfrugatan,,Small,4M x 5M x 3M (WxLxH),,,12,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/clarioncollectionhoteltapto?attendees=1,https://images.meetingsbooker.com/images/venues/clarioncollectionhoteltapto-1.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Stallmastaregarden Hotel,Stockholm,113 47 Stockholm,,Linnqvist,9.8M x 10M x 3M (WxLxH),,,"34,34,42,64,90",,,Historic,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/stallmastaregardenhotel?attendees=1,https://images.meetingsbooker.com/images/venues/stallmastaregardenhotel-6.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Stallmastaregarden Hotel,Stockholm,113 47 Stockholm,,Lilla Tings,6.6M x 10M x 3M (WxLxH),,,"24,24,24,26,50",,,Historic,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/stallmastaregardenhotel?attendees=1,https://images.meetingsbooker.com/images/venues/stallmastaregardenhotel-4.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Stallmastaregarden Hotel,Stockholm,113 47 Stockholm,,Carl Johan,6M x 6M x 3M (WxLxH),,,16,,,Historic,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/stallmastaregardenhotel?attendees=1,https://images.meetingsbooker.com/images/venues/stallmastaregardenhotel-5.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Stallmastaregarden Hotel,Stockholm,113 47 Stockholm,,Kristina Pavilion,1.5M x 2.75M x 3M (WxLxH),,,6,,,Historic,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/stallmastaregardenhotel?attendees=1,https://images.meetingsbooker.com/images/venues/stallmastaregardenhotel-3.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Stallmastaregarden Hotel,Stockholm,113 47 Stockholm,,Söderman,4M x 5.1M x 3M (WxLxH),,,8,,,Historic,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/stallmastaregardenhotel?attendees=1,https://images.meetingsbooker.com/images/venues/stallmastaregardenhotel-2.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Stallmastaregarden Hotel,Stockholm,113 47 Stockholm,,Götian,4M x 5M x 3M (WxLxH),,,8,,,Historic,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/stallmastaregardenhotel?attendees=1,https://images.meetingsbooker.com/images/venues/stallmastaregardenhotel-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Stallmastaregarden Hotel,Stockholm,113 47 Stockholm,,Bellman,3.7M x 10M x 3M (WxLxH),,,16,,,Historic,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/stallmastaregardenhotel?attendees=1,https://images.meetingsbooker.com/images/venues/stallmastaregardenhotel-1.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Horseback riding CW,Stockholm,115 27 Stockholm,,The Saloon,5M x 5M x 3M (WxLxH),,,25,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/horsebackridingcw?attendees=1,https://images.meetingsbooker.com/images/venues/horsebackridingcw-2.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Horseback riding CW,Stockholm,115 27 Stockholm,,Bail,5M x 6M x 3M (WxLxH),,,"10,14,20,30",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/horsebackridingcw?attendees=1,https://images.meetingsbooker.com/images/venues/horsebackridingcw-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Horseback riding CW,Stockholm,115 27 Stockholm,,Hubertus,6M x 10M x 3M (WxLxH),,,60,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/horsebackridingcw?attendees=1,https://images.meetingsbooker.com/images/venues/horsebackridingcw-1.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,2home Hotel Solna,Solna,Råsundavägen,,Meetingroom,,,,10,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/2home-hotel-solna?attendees=1,https://images.meetingsbooker.com/images/venues/2homehotelsolna-0.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Improvisation & Co,Stockholm,113 47 Stockholm,,The theater scene,5M x 5M x 5M (WxLxH),,,"25,46,60,90",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/improvisationco?attendees=1,https://images.meetingsbooker.com/images/venues/improvisationco-1.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Björk Studios,Stockholm,Stockholm,,Biosalongen,6M x 10M x 3M (WxLxH),,,"25,25,50",,,Historic,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/bjrkstudios?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/bjrkstudios-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Björk Studios,Stockholm,Stockholm,,Utbildningsstudio 1,4M x 5M x 3M (WxLxH),,,9,,,Historic,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/bjrkstudios?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/bjrkstudios-1.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Björk Studios,Stockholm,Stockholm,,Utbildningsstudio 2,4M x 6M x 3M (WxLxH),,,12,,,Historic,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/bjrkstudios?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/bjrkstudios-2.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Swing At Golf Bars,Stockholm,113 48 Stockholm,,Mary Pickford's Office,5M x 5M x 3M (WxLxH),,,"15,25",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/swingatgolfbars?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/swingatgolfbars-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Swing At Golf Bars,Stockholm,113 48 Stockholm,,The Living room,7M x 10M x 3M (WxLxH),,,"30,70",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/swingatgolfbars?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/swingatgolfbars-1.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,The Park Halsingegatan,Stockholm,Stockholm,,,,,,,,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/the-park-halsingegatan?attendees=1&searchtype=1,https://cdn.meetingsbooker.com/images/roomtypeicons/boardroom_nowall_greenchair.svg?v=4
,meetingsbooker,The Park - Hagastaden,,Hälsingegatan 49,,West Lounge,9M x 10M x 4M (WxLxH),,,75,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,The Park - Hagastaden,,Hälsingegatan 49,,Terrace,,,,130,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-2.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,The Park - Hagastaden,,Hälsingegatan 49,,East Lounge,80M x 80M x 3M (WxLxH),,,"80,130",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-1.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,The Park - Hagastaden,,Hälsingegatan 49,,My Lady,3M x 3M x 3M (WxLxH),,,"5,5",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-8.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,The Park - Hagastaden,,Hälsingegatan 49,,Cozy,3M x 3M x 3M (WxLxH),,,4,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-10.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,The Park - Hagastaden,,Hälsingegatan 49,,Equal,2M x 3.5M x 3M (WxLxH),,,4,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-11.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,The Park - Hagastaden,,Hälsingegatan 49,,London,,,,6,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-12.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,The Park - Hagastaden,,Hälsingegatan 49,,Admin down,3.5M x 2.5M x 3M (WxLxH),,,6,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-15.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,The Park - Hagastaden,,Hälsingegatan 49,,Ringo,3.5M x 2.5M x 3M (WxLxH),,,4,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-16.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,The Park - Hagastaden,,Hälsingegatan 49,,Closure room,4M x 10M x 5M (WxLxH),,,16,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-5.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,The Park - Hagastaden,,Hälsingegatan 49,,Two Doors,4M x 5M x 4M (WxLxH),,,8,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-9.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,The Park - Hagastaden,,Hälsingegatan 49,,Berlin,2M x 13M x 4M (WxLxH),,,"12,12,14,14,20",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-13.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,The Park - Hagastaden,,Hälsingegatan 49,,Chicago,5M x 9M x 4M (WxLxH),,,"20,20,22,24,48",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-14.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,The Park - Hagastaden,,Hälsingegatan 49,,Kitchen Workshop,5M x 13M x 5M (WxLxH),,,"16,20,22,30",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-4.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,The Park - Hagastaden,,Hälsingegatan 49,,Studio Workshop,5M x 14M x 4M (WxLxH),,,"20,28,32,40,75",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/theparkhagastaden?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/theparkhagastaden-7.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,115 27 Stockholm,,The Red Cottage floor 1,5M x 5M x 5M (WxLxH),,,12,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/villakallhagenhotelandrestaurants-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,115 27 Stockholm,,The Red Cottage floor 2,4M x 4M x 5M (WxLxH),,,10,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/villakallhagenhotelandrestaurants-1.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,115 27 Stockholm,,Eken,6M x 6M x 5M (WxLxH),,,70,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/villakallhagenhotelandrestaurants-2.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,115 27 Stockholm,,Djurgarden,,,,40,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/villakallhagenhotelandrestaurants-3.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,115 27 Stockholm,,The Wine Cellar,,,,15,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/villakallhagenhotelandrestaurants-7.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,115 27 Stockholm,,The Channel,,,,40,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/villakallhagenhotelandrestaurants-4.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,115 27 Stockholm,,The Bay,,,,8,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/villakallhagenhotelandrestaurants-5.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,115 27 Stockholm,,The Club,,,,8,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/villakallhagenhotelandrestaurants-6.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Villa Kallhagen Hotel and Restaurants,Stockholm,115 27 Stockholm,,,,,,,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/villa-kallhagen-hotel-and-restaurants?attendees=1&searchtype=1,https://cdn.meetingsbooker.com/images/roomtypeicons/bedroom01d.svg?v=3
,meetingsbooker,Blique by Nobis,Stockholm,Stockholm,,Blomsterkiosken,20M x 15M x 3M (WxLxH),,,"200,200",,,Traditional,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/blique-by-nobis?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/bliquebynobis-1.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,TCO House Linnégatan 14,Stockholm,Stockholm,,The dialogue,3.5M x 4M x 3M (WxLxH),,,7,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/tcohouselinngatan14?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/tcohouselinngatan14-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,TCO House Linnégatan 14,Stockholm,Stockholm,,call,3M x 4M x 3M (WxLxH),,,7,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/tcohouselinngatan14?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/tcohouselinngatan14-3.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,TCO House Linnégatan 14,Stockholm,Stockholm,,The meeting,5M x 7M x 3M (WxLxH),,,"16,16,16,16,20",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/tcohouselinngatan14?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/tcohouselinngatan14-1.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,TCO House Linnégatan 14,Stockholm,Stockholm,,Press room,5M x 6M x 3M (WxLxH),,,14,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/tcohouselinngatan14?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/tcohouselinngatan14-2.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,TCO House Linnégatan 14,Stockholm,Stockholm,,boardroom,5.8M x 10M x 3M (WxLxH),,,21,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/tcohouselinngatan14?attendees=1&searchtype=1,https://images.meetingsbooker.com/images/venues/tcohouselinngatan14-4.png?quality=85&mode=crop&w=328&h=230
